Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
104.18.18.12:443-192.168.7.101:52413-6,192.168.7.101,52413,104.18.18.12,443,6,2026-01-20 20:23:39.861804,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:61155-6,192.168.7.101,61155,104.18.18.12,443,6,2026-01-20 20:23:39.861816,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:52401-6,192.168.7.101,52401,104.18.18.12,443,6,2026-01-20 20:23:39.861816,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:52404-6,192.168.7.101,52404,104.18.18.12,443,6,2026-01-20 20:23:39.861825,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:52402-6,192.168.7.101,52402,104.18.18.12,443,6,2026-01-20 20:23:39.861842,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:52475-6,192.168.7.101,52475,104.18.18.12,443,6,2026-01-20 20:23:39.861842,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:61151-6,192.168.7.101,61151,104.18.18.12,443,6,2026-01-20 20:23:39.877481,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:61150-6,192.168.7.101,61150,104.18.18.12,443,6,2026-01-20 20:23:39.877481,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:52472-6,192.168.7.101,52472,104.18.18.12,443,6,2026-01-20 20:23:39.877481,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:61152-6,192.168.7.101,61152,104.18.18.12,443,6,2026-01-20 20:23:39.877518,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
104.18.18.12:443-192.168.7.101:61156-6,192.168.7.101,61156,104.18.18.12,443,6,2026-01-20 20:23:39.892578,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:62333-198.18.184.155:443-6,198.18.184.155,443,192.168.7.101,62333,6,2026-01-20 20:23:41.265193,300,2,1,186,54,93.0,93.0,93.0,0.0,54.0,54.0,54.0,0.0,800000.0000000001,10000.0,150.0,212.13203435596427,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,40,6666.666666666667,3333.3333333333335,54.0,93.0,80.0,22.516660498395403,506.99999999999994,1,0,0,2,3,0,0,0,0.5,80.0,93.0,54.0,80,0,0,0,0,0,0,2,186,1,54,1937,250,2,20,300.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:62333-198.18.184.155:443-6,198.18.184.155,443,192.168.7.101,62333,6,2026-01-20 20:23:41.307609,958776,3,0,180,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,187.7393676938096,3.1289894615634934,479388.0,677957.0112389133,958776.0,0.0,958776.0,479388.0,677957.0112389133,958776.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,3.1289894615634934,0.0,60.0,60.0,60.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,60.0,60.0,0.0,120,0,0,0,0,0,0,3,180,0,0,1937,-1,3,20,958776.0,0.0,958776.0,958776.0,0.0,0.0,0.0,0.0,BENIGN
172.67.201.151:443-192.168.7.101:53623-6,192.168.7.101,53623,172.67.201.151,443,6,2026-01-20 20:23:42.406447,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.67.201.151:443-192.168.7.101:57503-6,192.168.7.101,57503,172.67.201.151,443,6,2026-01-20 20:23:42.483816,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.67.201.151:443-192.168.7.101:60785-6,192.168.7.101,60785,172.67.201.151,443,6,2026-01-20 20:23:42.545707,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,2,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,0,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.67.201.151:443-192.168.7.101:65341-6,192.168.7.101,65341,172.67.201.151,443,6,2026-01-20 20:23:34.711434,9604284,3,0,2962,0,1454.0,54.0,987.3333333333334,808.290376865476,0.0,0.0,0.0,0.0,308.40404136320836,0.31236060907819885,4802142.0,6791254.34484146,9604284.0,0.0,9604284.0,4802142.0,6791254.34484146,9604284.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.31236060907819885,0.0,54.0,1454.0,987.3333333333334,808.290376865476,653333.3333333333,0,0,1,0,3,0,0,0,0.0,987.3333333333334,987.3333333333334,0.0,120,0,0,0,0,0,0,3,2962,0,0,255,-1,3,20,0.0,0.0,0.0,0.0,9604284.0,0.0,9604284.0,9604284.0,BENIGN
172.67.201.151:443-192.168.7.101:52841-6,192.168.7.101,52841,172.67.201.151,443,6,2026-01-20 20:23:35.165847,9603508,3,0,2962,0,1454.0,54.0,987.3333333333334,808.290376865476,0.0,0.0,0.0,0.0,308.42896158362134,0.312385849004343,4801754.0,6790705.629979258,9603508.0,0.0,9603508.0,4801754.0,6790705.629979258,9603508.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.312385849004343,0.0,54.0,1454.0,987.3333333333334,808.290376865476,653333.3333333333,0,0,1,0,3,0,0,0,0.0,987.3333333333334,987.3333333333334,0.0,120,0,0,0,0,0,0,3,2962,0,0,255,-1,3,20,0.0,0.0,0.0,0.0,9603508.0,0.0,9603508.0,9603508.0,BENIGN
172.67.201.151:443-192.168.7.101:63621-6,192.168.7.101,63621,172.67.201.151,443,6,2026-01-20 20:23:35.652592,9612509,3,0,2962,0,1454.0,54.0,987.3333333333334,808.290376865476,0.0,0.0,0.0,0.0,308.1401536269043,0.31209333588140203,4806254.5,6797070.298116718,9612509.0,0.0,9612509.0,4806254.5,6797070.298116718,9612509.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.31209333588140203,0.0,54.0,1454.0,987.3333333333334,808.290376865476,653333.3333333333,0,0,1,0,3,0,0,0,0.0,987.3333333333334,987.3333333333334,0.0,120,0,0,0,0,0,0,3,2962,0,0,255,-1,3,20,0.0,0.0,0.0,0.0,9612509.0,0.0,9612509.0,9612509.0,BENIGN
192.168.7.101:63323-74.178.130.41:443-6,192.168.7.101,63323,74.178.130.41,443,6,2026-01-20 20:23:35.401536,319,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,551724.1379310344,9404.388714733543,159.5,225.56706319850866,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,6269.592476489028,3134.796238244514,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,251,1631,2,20,319.0,0.0,319.0,319.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:57598-64.233.164.198:443-17,192.168.7.101,57598,64.233.164.198,443,17,2026-01-20 20:23:35.633633,233634,4,3,2753,258,1285.0,80.0,688.25,689.1315186522817,125.0,65.0,86.0,33.80828300875393,12887.679019320818,29.961392605528303,38939.0,49520.14559348548,103687.0,0.0,129947.0,43315.666666666664,74994.62658306483,129912.0,0.0,135624.0,67812.0,95647.50586397953,135445.0,179.0,0,0,0,0,112,84,17.120795774587602,12.8405968309407,65.0,1285.0,430.14285714285717,584.3476215893609,341462.1428571429,0,0,0,0,0,0,0,0,0.75,430.14285714285717,688.25,86.0,112,0,0,0,0,0,0,4,2753,3,258,-1,-1,4,0,233634.0,0.0,233634.0,233634.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:61208-199.232.210.172:80-6,192.168.7.101,61208,199.232.210.172,80,6,2026-01-20 20:23:53.898482,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,250,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:61208-199.232.210.172:80-6,199.232.210.172,80,192.168.7.101,61208,6,2026-01-20 20:23:53.929325,0,3,0,180,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,60.0,60.0,0.0,120,0,0,0,0,0,0,3,180,0,0,288,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:52209-74.125.111.168:443-6,74.125.111.168,443,192.168.7.101,52209,6,2026-01-20 20:23:33.65344,7445144,1374,548,1908798,41805,1514.0,60.0,1389.2270742358078,229.07178218449593,2261.0,54.0,76.28649635036497,212.77246225682478,261996.67864046685,258.1548456282377,3875.6605934409163,110814.67318312434,4513028.0,0.0,7445126.0,5422.524399126001,131073.3478018149,4513447.0,0.0,7445109.0,13610.802559414991,207484.22956925255,4513028.0,15.0,421,6,0,0,54960,21920,184.54982200478594,73.60502362345174,54.0,2261.0,1014.881893860562,633.9853699763365,401937.4493440323,0,0,0,427,1922,0,0,0,0.3988355167394469,1014.881893860562,1389.2270742358078,76.28649635036497,54960,0,0,0,0,0,0,1374,1908798,548,41805,3372,255,1374,20,431286.3333333333,582522.7283336964,1103437.0,73011.0,3075642.5,2032770.0684584323,4513028.0,1638257.0,BENIGN
192.168.7.101:61765-44.199.239.169:443-6,192.168.7.101,61765,44.199.239.169,443,6,2026-01-20 20:23:41.252876,140068,2,1,180,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,1713.453465459634,21.418168318245424,70034.0,99043.03262723733,140068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,80,40,14.278778878830282,7.139389439415141,60.0,90.0,80.0,17.320508075688775,300.00000000000006,0,0,0,2,3,0,0,0,0.5,80.0,90.0,60.0,80,0,0,0,0,0,0,2,180,1,60,255,284,2,20,140068.0,0.0,140068.0,140068.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:62333-198.18.184.155:443-6,192.168.7.101,62333,198.18.184.155,443,6,2026-01-20 20:23:42.266433,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,250,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:63975-213.180.204.193:443-6,192.168.7.101,63975,213.180.204.193,443,6,2026-01-20 20:23:43.518474,192,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,916666.6666666666,15625.0,96.0,135.7645019878171,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,10416.666666666666,5208.333333333333,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,511,1892,2,20,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54163-199.232.210.172:80-6,192.168.7.101,54163,199.232.210.172,80,6,2026-01-20 20:23:59.207542,0,2,0,108,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,2,0,0,0,2,0,0,0,0.0,54.0,54.0,0.0,80,0,0,0,0,0,0,2,108,0,0,252,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:54163-199.232.210.172:80-6,199.232.210.172,80,192.168.7.101,54163,6,2026-01-20 20:23:59.237943,130,3,0,180,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1384615.3846153847,23076.923076923078,65.0,91.92388155425118,130.0,0.0,130.0,65.0,91.92388155425118,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,23076.923076923078,0.0,60.0,60.0,60.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,60.0,60.0,0.0,120,0,0,0,0,0,0,3,180,0,0,292,-1,3,20,130.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:64756-213.180.204.194:443-6,192.168.7.101,64756,213.180.204.194,443,6,2026-01-20 20:23:44.769338,217,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,811059.9078341015,13824.884792626728,108.5,153.4421715174808,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,9216.589861751152,4608.294930875576,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,253,1902,2,20,217.0,0.0,217.0,217.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:64593-213.180.204.29:443-6,192.168.7.101,64593,213.180.204.29,443,6,2026-01-20 20:23:44.941462,209,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,842105.2631578947,14354.066985645932,104.5,147.78531726798843,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,9569.377990430621,4784.688995215311,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,254,1920,2,20,209.0,0.0,209.0,209.0,0.0,0.0,0.0,0.0,BENIGN
172.64.41.3:443-192.168.7.101:64829-17,192.168.7.101,64829,172.64.41.3,443,17,2026-01-20 20:23:45.266063,26227,4,3,1006,1320,307.0,85.0,251.5,111.0,627.0,66.0,440.0,323.8935010153801,88687.23071643726,266.9005223624509,4371.166666666667,9855.429253293165,24468.0,0.0,26227.0,8742.333333333334,15062.561413429434,26135.0,0.0,1515.0,757.5,654.0737725975565,1220.0,295.0,0,0,0,0,112,84,152.5145842071148,114.3859381553361,66.0,627.0,332.2857142857143,226.45434733864445,51281.57142857143,0,0,0,0,0,0,0,0,0.75,332.2857142857143,251.5,440.0,112,0,0,0,0,0,0,4,1006,3,1320,-1,-1,4,0,26227.0,0.0,26227.0,26227.0,0.0,0.0,0.0,0.0,BENIGN
104.18.124.108:443-192.168.7.101:59105-6,192.168.7.101,59105,104.18.124.108,443,6,2026-01-20 20:23:45.684858,25606,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,6873.389049441537,117.16004061548074,12803.0,18106.176239062737,25606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,78.10669374365384,39.05334687182692,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,254,16,2,20,25606.0,0.0,25606.0,25606.0,0.0,0.0,0.0,0.0,BENIGN
172.67.201.151:443-192.168.7.101:60552-6,192.168.7.101,60552,172.67.201.151,443,6,2026-01-20 20:23:42.407122,19115422,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,565.616600041579,0.6277653718552486,1737765.6363636365,2998692.2939897073,9610579.0,0.0,1.9115422E7,1911542.2,3101966.2068732684,9610579.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5754515908673112,0.05231378098793739,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1095814.0,0.0,1095814.0,1095814.0,4504902.0,3718055.4714302835,9610579.0,1203246.0,BENIGN
172.67.201.151:443-192.168.7.101:52562-6,192.168.7.101,52562,172.67.201.151,443,6,2026-01-20 20:23:42.484333,19038211,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,567.9105037758012,0.6303113249453953,1730746.4545454546,3002960.0886415844,9610579.0,0.0,1.9038211E7,1903821.1,3107029.0387288146,9610579.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5777853811999457,0.05252594374544961,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1018603.0,0.0,1018603.0,1018603.0,4504902.0,3718055.4714302835,9610579.0,1203246.0,BENIGN
172.67.201.151:443-192.168.7.101:54385-6,192.168.7.101,54385,172.67.201.151,443,6,2026-01-20 20:23:42.546331,19116967,11,1,10746,66,1782.0,54.0,976.9090909090909,733.273408019881,66.0,66.0,66.0,0.0,565.5708878924152,0.6277146369505163,1737906.0909090908,2998869.258374578,9611689.0,0.0,1.9116967E7,1911696.7,3102146.67643177,9611689.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,464,52,0.5754050838713066,0.05230955307920969,54.0,1782.0,901.0,746.9640371043794,557955.2727272726,0,3,1,2,10,0,0,0,0.09090909090909091,901.0,976.9090909090909,66.0,464,0,0,0,0,0,0,11,10746,1,66,65535,65535,11,20,1096115.0,0.0,1096115.0,1096115.0,4505213.0,3718383.380224171,9611689.0,1204443.0,BENIGN
192.168.7.101:57125-8.6.112.0:443-6,192.168.7.101,57125,8.6.112.0,443,6,2026-01-20 20:23:47.218400,264,2,1,110,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,666666.6666666666,11363.636363636362,132.0,186.67619023324855,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,52,7575.757575757575,3787.8787878787875,55.0,66.0,58.666666666666664,6.3508529610858835,40.333333333333336,0,0,0,0,3,0,0,0,0.5,58.666666666666664,55.0,66.0,80,0,0,0,0,0,0,2,110,1,66,255,1929,2,20,264.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0,BENIGN
192.168.7.101:51322-8.47.69.0:443-6,8.47.69.0,443,192.168.7.101,51322,6,2026-01-20 20:23:47.357968,637,3,1,220,84,80.0,60.0,73.33333333333333,11.547005383792516,84.0,84.0,84.0,0.0,477237.0486656201,6279.434850863422,212.33333333333334,190.43196510390092,368.0,0.0,637.0,318.5,450.4270196158308,637.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,120,40,4709.576138147567,1569.8587127158555,60.0,84.0,76.0,10.83205120618128,117.33333333333331,0,0,0,3,4,0,0,0,0.3333333333333333,76.0,73.33333333333333,84.0,120,0,0,0,0,0,0,3,220,1,84,1919,255,3,20,637.0,0.0,637.0,637.0,0.0,0.0,0.0,0.0,BENIGN
